parent,child,description_parent,description_child
paper,icme2000-final.doc,root/hcil/photolib/paper,root/hcil/photolib/paper/icme2000-final.doc
paper,storystarter.doc,root/hcil/photolib/paper,root/hcil/photolib/paper/storystarter.doc
paper,cmsc498paper.doc,root/hcil/photolib/paper,root/hcil/photolib/paper/cmsc498paper.doc
paper,eval.doc,root/hcil/photolib/paper,root/hcil/photolib/paper/eval.doc
photolib,photolib-people,root/hcil/photolib,root/hcil/photolib/people
photolib-people,bederson-flip.gif,root/hcil/photolib/people,root/hcil/photolib/people/bederson-flip.gif
photolib-people,bens-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/bens-small.gif
photolib-people,cplaisant1.gif,root/hcil/photolib/people,root/hcil/photolib/people/cplaisant.gif
photolib-people,hatim-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/hatim-small.gif
photolib-people,hillary-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/hillary-small.gif
photolib-people,hyunmo-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/hyunmo-small.gif
photolib-people,manav-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/manav-small.gif
photolib-people,tammara-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/tammara-small.gif
photolib-people,ted-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/ted-small.gif
photolib-people,todd-small.gif,root/hcil/photolib/people,root/hcil/photolib/people/todd-small.gif
photolib,photolibpage-20010413_files,root/hcil/photolib,root/hcil/photolib/photolibpage-20010413_files
photolibpage-20010413_files,screenshotdana_thumb.jpg,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/screenshotdana_thumb.jpg
photolibpage-20010413_files,screenshothistogram-thumb.jpg,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/screenshothistogram-thumb.jpg
photolibpage-20010413_files,screenshotscatterplot_thumb.jpg,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/screenshotscatterplot_thumb.jpg
photolibpage-20010413_files,banner-btn-about2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-about.gif
photolibpage-20010413_files,banner-btn-acad2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-acad.gif
photolibpage-20010413_files,banner-btn-contact2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-contact.gif
photolibpage-20010413_files,banner-btn-home2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-home.gif
photolibpage-20010413_files,banner-btn-members2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-members.gif
photolibpage-20010413_files,banner-btn-part2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-part.gif
photolibpage-20010413_files,banner-btn-pub2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-pub.gif
photolibpage-20010413_files,banner-btn-research-cur2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-btn-research-cur.gif
photolibpage-20010413_files,banner-hcil-left2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-hcil-left.gif
photolibpage-20010413_files,banner-hcil-right2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-hcil-right.gif
photolibpage-20010413_files,banner-logo2.gif,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/banner-logo.gif
photolibpage-20010413_files,sample1_thumb.jpg,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/sample1_thumb.jpg
photolibpage-20010413_files,sample2_thumb.jpg,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/sample2_thumb.jpg
photolibpage-20010413_files,sample3_thumb.jpg,root/hcil/photolib/photolibpage-20010413_files,root/hcil/photolib/photolibpage-20010413_files/sample3_thumb.jpg
photolib,snapshot,root/hcil/photolib,root/hcil/photolib/snapshot
snapshot,allisonkids.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/allisonkids.jpg
snapshot,img_0414medium.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/img_0414medium.jpg
snapshot,img_0414small.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/img_0414small.jpg
snapshot,rimg0013medium.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/rimg0013medium.jpg
snapshot,rimg0013small.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/rimg0013small.jpg
snapshot,rimg0026medium.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/rimg0026medium.jpg
snapshot,rimg0026small.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/rimg0026small.jpg
snapshot,screenshotdana.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/screenshotdana.jpg
snapshot,screenshothistogram.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/screenshothistogram.jpg
snapshot,screenshotscatterplot.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/screenshotscatterplot.jpg
snapshot,sample1.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/sample1.jpg
snapshot,sample2.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/sample2.jpg
snapshot,sample3.jpg,root/hcil/photolib/snapshot,root/hcil/photolib/snapshot/sample3.jpg
photolib,testbeds.shtml,root/hcil/photolib,root/hcil/photolib/testbeds.shtml
photolib,usersneeds.pdf,root/hcil/photolib,root/hcil/photolib/usersneeds.pdf
photolib,web,root/hcil/photolib,root/hcil/photolib/web
web,frame3.html,root/hcil/photolib/web,root/hcil/photolib/web/frame.html
web,gifs,root/hcil/photolib/web,root/hcil/photolib/web/gifs
gifs,hcillogo.gif,root/hcil/photolib/web/gifs,root/hcil/photolib/web/gifs/hcillogo.gif
web,web-index.html,root/hcil/photolib/web,root/hcil/photolib/web/index.html
web,jpegs,root/hcil/photolib/web,root/hcil/photolib/web/jpegs
jpegs,pflogo.jpg,root/hcil/photolib/web/jpegs,root/hcil/photolib/web/jpegs/pflogo.jpg
photolib,webstarter.doc,root/hcil/photolib,root/hcil/photolib/webstarter.doc
hcil,photomesa,root/hcil,root/hcil/photomesa
photomesa,tog-treemaps.pdf,root/hcil/photomesa,root/hcil/photomesa/tog-treemaps.pdf
photomesa,photomesa-download,root/hcil/photomesa,root/hcil/photomesa/download
photomesa-download,bubblemap-circ.gif,root/hcil/photomesa/download,root/hcil/photomesa/download/bubblemap-circ.gif
photomesa-download,bubblemap-rect.gif,root/hcil/photomesa/download,root/hcil/photomesa/download/bubblemap-rect.gif
photomesa-download,bubblemap-source.zip,root/hcil/photomesa/download,root/hcil/photomesa/download/bubblemap-source.zip
photomesa-download,photomesa-download-index.html,root/hcil/photomesa/download,root/hcil/photomesa/download/index.html
photomesa-download,layout-algorithms.shtml,root/hcil/photomesa/download,root/hcil/photomesa/download/layout-algorithms.shtml
photomesa-download,photomesa-1.2.zip,root/hcil/photomesa/download,root/hcil/photomesa/download/photomesa-1.2.zip
photomesa-download,photomesa-1.3.zip,root/hcil/photomesa/download,root/hcil/photomesa/download/photomesa-1.3.zip
photomesa-download,photomesa.jnlp,root/hcil/photomesa/download,root/hcil/photomesa/download/photomesa.jnlp
photomesa-download,quantum-treemap-source.zip,root/hcil/photomesa/download,root/hcil/photomesa/download/quantum-treemap-source.zip
photomesa-download,quantum-treemap.gif,root/hcil/photomesa/download,root/hcil/photomesa/download/quantum-treemap.gif
photomesa,hand-button.gif,root/hcil/photomesa,root/hcil/photomesa/hand-button.gif
photomesa,hcil-logo-small1.gif,root/hcil/photomesa,root/hcil/photomesa/hcil-logo-small.gif
photomesa,help.html,root/hcil/photomesa,root/hcil/photomesa/help.html
photomesa,photomesa-index.html,root/hcil/photomesa,root/hcil/photomesa/index.html
photomesa,licensing4.shtml,root/hcil/photomesa,root/hcil/photomesa/licensing.shtml
photomesa,photomesa-logo-small.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-logo-small.gif
photomesa,photomesa-logo.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-logo.gif
photomesa,photomesa-simple-bubblemap-small.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-simple-bubblemap-small.gif
photomesa,photomesa-simple-bubblemap.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-simple-bubblemap.gif
photomesa,photomesa-simple-small.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-simple-small.gif
photomesa,photomesa-simple.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-simple.gif
photomesa,photomesa-small.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa-small.gif
photomesa,photomesa-sun.jpg,root/hcil/photomesa,root/hcil/photomesa/photomesa-sun.jpg
photomesa,photomesa.gif,root/hcil/photomesa,root/hcil/photomesa/photomesa.gif
photomesa,screenshot.gif,root/hcil/photomesa,root/hcil/photomesa/screenshot.gif
photomesa,select-button.gif,root/hcil/photomesa,root/hcil/photomesa/select-button.gif
hcil,piccolo,root/hcil,root/hcil/piccolo
piccolo,applications,root/hcil/piccolo,root/hcil/piccolo/applications
applications,salsa-thumb.jpg,root/hcil/piccolo/applications,root/hcil/piccolo/applications/salsa-thumb.jpg
applications,autobahn,root/hcil/piccolo/applications,root/hcil/piccolo/applications/autobahn
autobahn,autobahn-index.html,root/hcil/piccolo/applications/autobahn,root/hcil/piccolo/applications/autobahn/index.html
applications,beforezooms.gif,root/hcil/piccolo/applications,root/hcil/piccolo/applications/beforezooms.gif
applications,browsings.gif,root/hcil/piccolo/applications,root/hcil/piccolo/applications/browsings.gif
applications,cosmosgame,root/hcil/piccolo/applications,root/hcil/piccolo/applications/cosmosgame
cosmosgame,cosmosgame.jpg,root/hcil/piccolo/applications/cosmosgame,root/hcil/piccolo/applications/cosmosgame/cosmosgame.jpg
applications,counterpoint1m1.jpg,root/hcil/piccolo/applications,root/hcil/piccolo/applications/counterpoint1m.jpg
applications,applications-index.html,root/hcil/piccolo/applications,root/hcil/piccolo/applications/index.html
applications,applications-index.shtml,root/hcil/piccolo/applications,root/hcil/piccolo/applications/index.shtml
applications,jdai,root/hcil/piccolo/applications,root/hcil/piccolo/applications/jdai
jdai,jdai.jpeg,root/hcil/piccolo/applications/jdai,root/hcil/piccolo/applications/jdai/jdai.jpeg
applications,jive,root/hcil/piccolo/applications,root/hcil/piccolo/applications/jive
jive,jive.gif,root/hcil/piccolo/applications/jive,root/hcil/piccolo/applications/jive/jive.gif
applications,kidpad1s.jpg,root/hcil/piccolo/applications,root/hcil/piccolo/applications/kidpad1s.jpg
applications,mftv,root/hcil/piccolo/applications,root/hcil/piccolo/applications/mftv
mftv,mftv-index.html,root/hcil/piccolo/applications/mftv,root/hcil/piccolo/applications/mftv/index.html
applications,overview.gif,root/hcil/piccolo/applications,root/hcil/piccolo/applications/overview.gif
applications,peerview.jpg,root/hcil/piccolo/applications,root/hcil/piccolo/applications/peerview.jpg
applications,photomesa-small1.gif,root/hcil/piccolo/applications,root/hcil/piccolo/applications/photomesa-small.gif
applications,salsa-community,root/hcil/piccolo/applications,root/hcil/piccolo/applications/salsa-community
salsa-community,lmss-salsa,root/hcil/piccolo/applications/salsa-community,root/hcil/piccolo/applications/salsa-community/lmss-salsa
lmss-salsa,lmss-salsa.html,root/hcil/piccolo/applications/salsa-community/lmss-salsa,root/hcil/piccolo/applications/salsa-community/lmss-salsa/lmss-salsa.html
applications,shrimp,root/hcil/piccolo/applications,root/hcil/piccolo/applications/shrimp
shrimp,shrimp.jpeg,root/hcil/piccolo/applications/shrimp,root/hcil/piccolo/applications/shrimp/shrimp.jpeg
applications,spacetree.jpg,root/hcil/piccolo/applications,root/hcil/piccolo/applications/spacetree.jpg
applications,timesearcher-small.gif,root/hcil/piccolo/applications,root/hcil/piccolo/applications/timesearcher-small.gif
applications,viksha,root/hcil/piccolo/applications,root/hcil/piccolo/applications/viksha
viksha,viksha.jpg,root/hcil/piccolo/applications/viksha,root/hcil/piccolo/applications/viksha/viksha.jpg
applications,wordnetviewer,root/hcil/piccolo/applications,root/hcil/piccolo/applications/wordnetviewer
wordnetviewer,wordnetviewer-index.html,root/hcil/piccolo/applications/wordnetviewer,root/hcil/piccolo/applications/wordnetviewer/index.html
piccolo,contribute,root/hcil/piccolo,root/hcil/piccolo/contribute
contribute,contribute-index.html,root/hcil/piccolo/contribute,root/hcil/piccolo/contribute/index.html
contribute,contribute-index.shtml,root/hcil/piccolo/contribute,root/hcil/piccolo/contribute/index.shtml
piccolo,cvs,root/hcil/piccolo,root/hcil/piccolo/cvs
cvs,cvs-index.shtml,root/hcil/piccolo/cvs,root/hcil/piccolo/cvs/index.shtml
piccolo,piccolo-download,root/hcil/piccolo,root/hcil/piccolo/download
piccolo-download,piccolo-download-index.shtml,root/hcil/piccolo/download,root/hcil/piccolo/download/index.shtml
piccolo-download,piccolo-download-piccolo,root/hcil/piccolo/download,root/hcil/piccolo/download/piccolo
piccolo-download-piccolo,changelog.txt,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/changelog.txt
piccolo-download-piccolo,piccolopatterns.html,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/piccolopatterns.html
piccolo-download-piccolo,api,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/api
api,api-index.html,root/hcil/piccolo/download/piccolo/api,root/hcil/piccolo/download/piccolo/api/index.html
piccolo-download-piccolo,piccolo-1.0-beta2-compiled.zip,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/piccolo-1.0-beta2-compiled.zip
piccolo-download-piccolo,piccolo-1.0-beta2.zip,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/piccolo-1.0-beta2.zip
piccolo-download-piccolo,piccolodifference.htm,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/piccolodifference.htm
piccolo-download-piccolo,readme.txt,root/hcil/piccolo/download/piccolo,root/hcil/piccolo/download/piccolo/readme.txt
piccolo-download-piccolo,ideas,root/hcil/piccolo,root/hcil/piccolo/ideas
ideas,ideas-index.shtml,root/hcil/piccolo/ideas,root/hcil/piccolo/ideas/index.shtml
piccolo-download-piccolo,img,root/hcil/piccolo,root/hcil/piccolo/img
img,bg.jpg,root/hcil/piccolo/img,root/hcil/piccolo/img/bg.jpg
img,home.gif,root/hcil/piccolo/img,root/hcil/piccolo/img/home.gif
piccolo-download-piccolo,index.css,root/hcil/piccolo,root/hcil/piccolo/index.css
piccolo-download-piccolo,piccolo-download-piccolo-index.html,root/hcil/piccolo,root/hcil/piccolo/index.html
piccolo-download-piccolo,index.js,root/hcil/piccolo,root/hcil/piccolo/index.js
piccolo-download-piccolo,piccolo-download-piccolo-index.shtml,root/hcil/piccolo,root/hcil/piccolo/index.shtml
piccolo-download-piccolo,jazzicon.ico,root/hcil/piccolo,root/hcil/piccolo/jazzicon.ico
piccolo-download-piccolo,learn,root/hcil/piccolo,root/hcil/piccolo/learn
learn,doc-0.4,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-0.4
doc-0.4,doc-0.4-changelog,root/hcil/piccolo/learn/doc-0.4,root/hcil/piccolo/learn/doc-0.4/changelog
doc-0.4,doc-0.4-api,root/hcil/piccolo/learn/doc-0.4,root/hcil/piccolo/learn/doc-0.4/api
doc-0.4-api,doc-0.4-api-index.html,root/hcil/piccolo/learn/doc-0.4/api,root/hcil/piccolo/learn/doc-0.4/api/index.html
doc-0.4,doc-0.4-readme,root/hcil/piccolo/learn/doc-0.4,root/hcil/piccolo/learn/doc-0.4/readme
doc-0.4,doc-0.4-tutorial,root/hcil/piccolo/learn/doc-0.4,root/hcil/piccolo/learn/doc-0.4/tutorial
doc-0.4-tutorial,doc-0.4-tutorial-index.html,root/hcil/piccolo/learn/doc-0.4/tutorial,root/hcil/piccolo/learn/doc-0.4/tutorial/index.html
learn,doc-0.5,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-0.5
doc-0.5,doc-0.5-changelog,root/hcil/piccolo/learn/doc-0.5,root/hcil/piccolo/learn/doc-0.5/changelog
doc-0.5,doc-0.5-api,root/hcil/piccolo/learn/doc-0.5,root/hcil/piccolo/learn/doc-0.5/api
doc-0.5-api,doc-0.5-api-index.html,root/hcil/piccolo/learn/doc-0.5/api,root/hcil/piccolo/learn/doc-0.5/api/index.html
doc-0.5,doc-0.5-readme,root/hcil/piccolo/learn/doc-0.5,root/hcil/piccolo/learn/doc-0.5/readme
doc-0.5,doc-0.5-tutorial,root/hcil/piccolo/learn/doc-0.5,root/hcil/piccolo/learn/doc-0.5/tutorial
doc-0.5-tutorial,doc-0.5-api-tutorial-index.html,root/hcil/piccolo/learn/doc-0.5/tutorial,root/hcil/piccolo/learn/doc-0.5/tutorial/index.html
learn,doc-0.6,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-0.6
doc-0.6,doc-0.6-changelog,root/hcil/piccolo/learn/doc-0.6,root/hcil/piccolo/learn/doc-0.6/changelog
doc-0.6,doc-0.6-api,root/hcil/piccolo/learn/doc-0.6,root/hcil/piccolo/learn/doc-0.6/api
doc-0.6-api,doc-0.6-api-index.html,root/hcil/piccolo/learn/doc-0.6/api,root/hcil/piccolo/learn/doc-0.6/api/index.html
doc-0.6,doc-0.6-readme,root/hcil/piccolo/learn/doc-0.6,root/hcil/piccolo/learn/doc-0.6/readme
doc-0.6,doc-0.6-tutorial,root/hcil/piccolo/learn/doc-0.6,root/hcil/piccolo/learn/doc-0.6/tutorial
doc-0.6-tutorial,doc-0.6-tutorial-index.html,root/hcil/piccolo/learn/doc-0.6/tutorial,root/hcil/piccolo/learn/doc-0.6/tutorial/index.html
learn,doc-1.0,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-1.0
doc-1.0,changelog,root/hcil/piccolo/learn/doc-1.0,root/hcil/piccolo/learn/doc-1.0/changelog
doc-1.0,doc1.0-api,root/hcil/piccolo/learn/doc-1.0,root/hcil/piccolo/learn/doc-1.0/api
doc1.0-api,doc1.0-api-index.html,root/hcil/piccolo/learn/doc-1.0/api,root/hcil/piccolo/learn/doc-1.0/api/index.html
doc-1.0,doc1.0-readme,root/hcil/piccolo/learn/doc-1.0,root/hcil/piccolo/learn/doc-1.0/readme
doc-1.0,doc1.0-tutorial,root/hcil/piccolo/learn/doc-1.0,root/hcil/piccolo/learn/doc-1.0/tutorial
doc1.0-tutorial,doc1.0-tutorial-index.shtml,root/hcil/piccolo/learn/doc-1.0/tutorial,root/hcil/piccolo/learn/doc-1.0/tutorial/index.shtml
learn,doc-1.1,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-1.1
doc-1.1,doc-1.1-changelog.txt,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/changelog.txt
doc-1.1,doc-1.1-api,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/api
doc-1.1-api,allclasses-frame.html,root/hcil/piccolo/learn/doc-1.1/api,root/hcil/piccolo/learn/doc-1.1/api/allclasses-frame.html
doc-1.1-api,doc-1.1-api-index.html,root/hcil/piccolo/learn/doc-1.1/api,root/hcil/piccolo/learn/doc-1.1/api/index.html
doc-1.1-api,overview-frame.html,root/hcil/piccolo/learn/doc-1.1/api,root/hcil/piccolo/learn/doc-1.1/api/overview-frame.html
doc-1.1-api,overview-summary.html,root/hcil/piccolo/learn/doc-1.1/api,root/hcil/piccolo/learn/doc-1.1/api/overview-summary.html
doc-1.1,doc-1.1-readme.txt,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/readme.txt
doc-1.1,doc-1.1-tutorial,root/hcil/piccolo/learn/doc-1.1,root/hcil/piccolo/learn/doc-1.1/tutorial
doc-1.1-tutorial,doc-1.1-tutorial-index.html,root/hcil/piccolo/learn/doc-1.1/tutorial,root/hcil/piccolo/learn/doc-1.1/tutorial/index.html
learn,doc-1.2,root/hcil/piccolo/learn,root/hcil/piccolo/learn/doc-1.2
doc-1.2,doc-1.2-changelog.txt,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/changelog.txt
doc-1.2,doc-1.2-api,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/api
doc-1.2-api,doc-1.2-api-index.html,root/hcil/piccolo/learn/doc-1.2/api,root/hcil/piccolo/learn/doc-1.2/api/index.html
doc-1.2,doc-1.2-readme.txt,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/readme.txt
doc-1.2,doc-1.2-tutorial,root/hcil/piccolo/learn/doc-1.2,root/hcil/piccolo/learn/doc-1.2/tutorial
doc-1.2-tutorial,doc-1.2-tutorial-index.html,root/hcil/piccolo/learn/doc-1.2/tutorial,root/hcil/piccolo/learn/doc-1.2/tutorial/index.html
learn,faq.shtml,root/hcil/piccolo/learn,root/hcil/piccolo/learn/faq.shtml
learn,learn-index.shtml,root/hcil/piccolo/learn,root/hcil/piccolo/learn/index.shtml
learn,maillists.shtml,root/hcil/piccolo/learn,root/hcil/piccolo/learn/maillists.shtml
learn,padtour,root/hcil/piccolo/learn,root/hcil/piccolo/learn/padtour
padtour,conclusion.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/conclusion.html
padtour,dir.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/dir.html
padtour,dir2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/dir2.html
padtour,html.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/html.html
padtour,html2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/html2.html
padtour,hyper.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/hyper.html
padtour,padtour-images,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/images
padtour-images,homes.gif,root/hcil/piccolo/learn/padtour/images,root/hcil/piccolo/learn/padtour/images/home.gif
padtour-images,next1.gif,root/hcil/piccolo/learn/padtour/images,root/hcil/piccolo/learn/padtour/images/next.gif
padtour-images,padtour-images-index.shtml,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/index.shtml
padtour-images,lenses.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/lenses.html
padtour-images,lenses2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/lenses2.html
padtour-images,metaphor.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/metaphor.html
padtour-images,metaphor1.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/metaphor1.html
padtour-images,outline.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/outline.html
padtour-images,outline2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/outline2.html
padtour-images,outline3.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/outline3.html
padtour-images,portals.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/portals.html
padtour-images,portals2.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/portals2.html
padtour-images,sticky.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/sticky.html
padtour-images,sticky_portals.html,root/hcil/piccolo/learn/padtour,root/hcil/piccolo/learn/padtour/sticky_portals.html
learn,learn-papers,root/hcil/piccolo/learn,root/hcil/piccolo/learn/papers
learn-papers,cs-tr-3964,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/cs-tr-3964
cs-tr-3964,cs-tr-3964.bib,root/hcil/piccolo/learn/papers/cs-tr-3964,root/hcil/piccolo/learn/papers/cs-tr-3964/cs-tr-3964.bib
cs-tr-3964,cs-tr-3964.pdf,root/hcil/piccolo/learn/papers/cs-tr-3964,root/hcil/piccolo/learn/papers/cs-tr-3964/cs-tr-3964.pdf
cs-tr-3964,cs-tr-3964.ps,root/hcil/piccolo/learn/papers/cs-tr-3964,root/hcil/piccolo/learn/papers/cs-tr-3964/cs-tr-3964.ps
learn-papers,bookchap-98-webbrowser,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/bookchap-98-webbrowser
bookchap-98-webbrowser,bookchap-98-webbrowser-index.html,root/hcil/piccolo/learn/papers/bookchap-98-webbrowser,root/hcil/piccolo/learn/papers/bookchap-98-webbrowser/index.html
learn-papers,chi-94-pad,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/chi-94-pad
chi-94-pad,chi-94-pad.pdf,root/hcil/piccolo/learn/papers/chi-94-pad,root/hcil/piccolo/learn/papers/chi-94-pad/chi-94-pad.pdf
chi-94-pad,chi-94-pad.ps.gz,root/hcil/piccolo/learn/papers/chi-94-pad,root/hcil/piccolo/learn/papers/chi-94-pad/chi-94-pad.ps.gz
chi-94-pad,chi-94-pad-index.html,root/hcil/piccolo/learn/papers/chi-94-pad,root/hcil/piccolo/learn/papers/chi-94-pad/index.html
learn-papers,learn-papers-chi-95-spacescale,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/chi-95-spacescale
learn-papers-chi-95-spacescale,chi-95-spacescales.pdf,root/hcil/piccolo/learn/papers/chi-95-spacescale,root/hcil/piccolo/learn/papers/chi-95-spacescale/chi-95-spacescale.pdf
learn-papers-chi-95-spacescale,chi-95-spacescales.ps.gz,root/hcil/piccolo/learn/papers/chi-95-spacescale,root/hcil/piccolo/learn/papers/chi-95-spacescale/chi-95-spacescale.ps.gz
learn-papers,learn-papers-chi-97-kidpad,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/chi-97-kidpad
learn-papers-chi-97-kidpad,learn-papers-chi-97-kidpad-index.html,root/hcil/piccolo/learn/papers/chi-97-kidpad,root/hcil/piccolo/learn/papers/chi-97-kidpad/index.html
learn-papers,learn-papers-chi-98-sdg,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/chi-98-sdg
learn-papers-chi-98-sdg,chi-98-sdgs.pdf,root/hcil/piccolo/learn/papers/chi-98-sdg,root/hcil/piccolo/learn/papers/chi-98-sdg/chi-98-sdg.pdf
learn-papers-chi-98-sdg,learn-papers-chi-98-sdg-index.html,root/hcil/piccolo/learn/papers/chi-98-sdg,root/hcil/piccolo/learn/papers/chi-98-sdg/index.html
learn-papers,learn-papers-hypertext-98-padprints,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/hypertext-98-padprints
learn-papers-hypertext-98-padprints,hypertext-98-padprints1.pdf,root/hcil/piccolo/learn/papers/hypertext-98-padprints,root/hcil/piccolo/learn/papers/hypertext-98-padprints/hypertext-98-padprints.pdf
learn-papers-hypertext-98-padprints,hypertext-98-padprints1.ps.gz,root/hcil/piccolo/learn/papers/hypertext-98-padprints,root/hcil/piccolo/learn/papers/hypertext-98-padprints/hypertext-98-padprints.ps.gz
learn-papers-hypertext-98-padprints,learn-papers-hypertext-98-padprints-index.html,root/hcil/piccolo/learn/papers/hypertext-98-padprints,root/hcil/piccolo/learn/papers/hypertext-98-padprints/index.html
learn-papers,learn-papers-index.shtml,root/hcil/piccolo/learn/papers,root/hcil/piccolo/learn/papers/index.shtml
